요양기관명,종별코드명,시군구코드명,우편번호,주소,x좌표,y좌표
단비한의원,한의원,대전동구,34684,대전광역시 동구 대전로542번길 80-77 (천동),127.4473513,36.3162611
대덕태원당한의원,한의원,대전유성구,34019,대전광역시 유성구 테크노4로 133 (관평동),127.388244,36.4229632
대덕한의원,한의원,대전대덕구,34438,대전광역시 대덕구 한밭대로 986 2층 (오정동),127.4080961,36.3572944
대동한의원,한의원,대전동구,34610,대전광역시 동구 동대전로 81 (대동),127.4430566,36.3300034
대림한의원,한의원,대전중구,34916,대전광역시 중구 보문로260번길 16 (대흥동),127.4229628,36.325878
대림한의원,한의원,대전서구,35240,대전광역시 서구 문예로 61 3층 (둔산동),127.3898506,36.3521216
대웅한의원,한의원,대전대덕구,34393,대전광역시 대덕구 중리서로 15 (중리동),127.4206969,36.3602901
대자연한의원,한의원,대전중구,35061,대전광역시 중구 대종로 217 2층 (석교동),127.4430058,36.3087808
대전명한의원,한의원,대전동구,34530,대전광역시 동구 흥룡로 49 (가양동),127.4488137,36.3496771
대전에스한의원,한의원,대전동구,34572,"대전광역시 동구 동서대로 1688 8층 807, 808호 (성남동)",,
대전포도나무한의원,한의원,대전동구,34663,대전광역시 동구 동부로73번길 20-7 (용운동),127.460785,36.3234077
대전한의원,한의원,대전서구,35264,대전광역시 서구 계룡로 637 1층 (탄방동),127.3930415,36.3388807
대중한의원,한의원,대전중구,34868,대전광역시 중구 중앙로13번길 61 (용두동),127.4117514,36.3247145
대추나무한의원,한의원,대전서구,35256,대전광역시 서구 문정로 132 2층 (탄방동),127.3939473,36.3464404
대한한의원,한의원,대전중구,34814,대전광역시 중구 목중로 12 (중촌동),127.4123795,36.3354601
더푸른한의원,한의원,대전동구,34589,대전광역시 동구 우암로 177 (성남동),127.4369184,36.3414439
도마한의원,한의원,대전서구,35329,대전광역시 서구 배재로 174 2층 (도마동),,
도솔한의원,한의원,대전중구,34900,대전광역시 중구 유천로 82 도솔한의원 1층 (유천동),127.3787133,36.3156213
도안한의원,한의원,대전유성구,34199,대전광역시 유성구 도안대로 511-13 202호 (상대동),127.3392798,36.3456788
도원한의원,한의원,대전유성구,34182,대전광역시 유성구 월드컵대로275번길 49 (구암동),127.3315271,36.3507678
도원한의원,한의원,대전동구,34695,대전광역시 동구 동구청로 95 (가오동),127.456713,36.3064929
돈암한의원,한의원,대전중구,34900,"대전광역시 중구 계백로 1613 2층 (유천동, 대원빌딩)",127.3991973,36.3191278
동경한의원,한의원,대전서구,35233,대전광역시 서구 대덕대로 226 401호 (둔산동),,
동구당한의원,한의원,대전대덕구,34306,대전광역시 대덕구 신탄진로 833 (신탄진동),127.4283051,36.451748
동남한의원,한의원,대전서구,35381,대전광역시 서구 관저동로 70 302호 (관저동),127.3409824,36.2982651
동림당한의원,한의원,대전서구,35363,대전광역시 서구 관저북로13번길 23-12 302호 (관저동),127.3354989,36.3024383
동명한의원,한의원,대전동구,34704,대전광역시 동구 산내로 1345 2층 (낭월동),127.4662554,36.2833594
동방한의원,한의원,대전동구,34588,대전광역시 동구 우암로 201 (가양동),127.4390933,36.3425202
동산한의원,한의원,대전중구,34832,대전광역시 중구 목척2길 6 (은행동),127.4255069,36.3295331
동서양한의원,한의원,대전동구,34532,대전광역시 동구 흥룡로 39 (가양동),127.4479856,36.3493042
동성한의원,한의원,대전서구,35216,"대전광역시 서구 청사로 65 301호 (월평동, 황실타운상가)",127.3716973,36.3614449
동안미소한의원,한의원,대전서구,35230,대전광역시 서구 둔산로 20 401호 (둔산동),127.3762063,36.3518848
동암한의원,한의원,대전동구,34676,대전광역시 동구 옥천로 148 (판암동),127.4566505,36.3166631
동양한의원,한의원,대전중구,34868,대전광역시 중구 중앙로13번길 39 (용두동),127.4125201,36.3240852
동원당한의원,한의원,대전동구,34680,대전광역시 동구 은어송로 73 4층 (가오동),127.4568618,36.3072536
동원한의원,한의원,대전서구,35284,"대전광역시 서구 신갈마로 46 4층 (내동, 롯데A상가)",127.367956,36.3373691
동의당한의원,한의원,대전대덕구,34418,대전광역시 대덕구 비래동로 14 2층 (비래동),127.4499631,36.3551865
동의보감한의원,한의원,대전유성구,34068,대전광역시 유성구 반석동로 36 (반석동),127.3122729,36.3906657
동인당한의원,한의원,대전대덕구,34379,대전광역시 대덕구 대전로1177번길 63-8 (오정동),127.4119684,36.3588295
동인한의원,한의원,대전서구,35332,대전광역시 서구 도마5길 20 1층 (도마동),127.3802115,36.3164683
동제한의원,한의원,대전동구,34570,대전광역시 동구 대전로 917 (삼성동),127.4265783,36.3400716
동진한의원,한의원,대전동구,34553,대전광역시 동구 동서대로 1623 (홍도동),127.4307205,36.3467533
동초한의원,한의원,대전서구,35331,대전광역시 서구 조달청길 110 1층 (도마동),127.3785128,36.3190997
동촌부부한의원,한의원,대전서구,35224,대전광역시 서구 월평로 98-1 (월평동),127.3679022,36.3559708
동헌당한의원,한의원,대전서구,35269,대전광역시 서구 괴정로 99 (괴정동),127.3846022,36.3386915
동화한의원,한의원,대전동구,34627,대전광역시 동구 대전로813번길 51 (중동),127.4295735,36.3309655
두레박한의원,한의원,대전서구,35328,대전광역시 서구 도솔로 199 2층 (변동),127.374602,36.3283842
두리한의원,한의원,대전유성구,34086,대전광역시 유성구 노은로 174 (지족동),127.3184273,36.3752334
둔산튼튼한의원,한의원,대전서구,35230,"대전광역시 서구 대덕대로 179 502호 (둔산동, 엠제이피부과굿모닝어학원)",127.3768314,36.3494073
둔산한의원,한의원,대전서구,35271,"대전광역시 서구 대덕대로167번길 5 4층 (갈마동, 둔산클리닉)",127.3760139,36.3483252
둥지한의원,한의원,대전동구,34534,대전광역시 동구 동대전로 288 (가양동),127.445301,36.3467069
따뜻한 사랑과 행복이 함께하는 건강가족한의원,한의원,대전유성구,34188,"대전광역시 유성구 계룡로132번길 10 도안센트럴프라자 307,308호 (봉명동)",127.3446323,36.3522995
라리마한의원,한의원,대전서구,35234,"대전광역시 서구 둔산로 52 403호 (둔산동, 미라클빌딩)",127.379713,36.3510389
라임나무한의원,한의원,대전유성구,34052,대전광역시 유성구 엑스포로 477 1층 (전민동),127.4045771,36.3989389
라파한의원,한의원,대전동구,34640,대전광역시 동구 계족로 167 (대동),127.4429622,36.3288225
라파한의원,한의원,대전유성구,34017,대전광역시 유성구 관들1길 47 (관평동),127.3894422,36.4257628
로뎀나무한의원,한의원,대전서구,35329,대전광역시 서구 배재로 162 2층 (도마동),127.3704518,36.3228167
리더스한의원,한의원,대전서구,35209,대전광역시 서구 둔산중로134번길 39 3층 (둔산동),127.3890996,36.3590391
마음쉼한의원,한의원,대전서구,35241,"대전광역시 서구 둔산로 134 2층 201호 (둔산동, 아베스빌딩)",127.3886245,36.3509877
만년설한의원,한의원,대전유성구,34190,대전광역시 유성구 봉명로 27-3 (원신흥동),127.3425514,36.3422511
만덕한의원,한의원,대전중구,34993,대전광역시 중구 문화로 70 1층 (산성동),127.3935192,36.3110454
만취당한의원,한의원,대전서구,35214,대전광역시 서구 청사서로 34 2층 (월평동),127.3769028,36.3608531
맑은숲한의원,한의원,대전서구,35262,"대전광역시 서구 계룡로553번길 18 201호 (탄방동, 조이빌딩)",127.3854498,36.3436279
매일한의원,한의원,대전서구,35205,대전광역시 서구 청사로 281 303호 (둔산동),127.393822,36.3615949
맥한의원,한의원,대전유성구,34086,"대전광역시 유성구 노은로 144 (지족동,노은타운 207호)",127.318418,36.3725376
명문한의원,한의원,대전대덕구,34388,대전광역시 대덕구 한밭대로1129번길 148 (중리동),127.423967,36.3656155
명송한의원,한의원,대전중구,34966,대전광역시 중구 유천로 50-1 (유천동),127.3980941,36.3172014
명신제세한의원,한의원,대전대덕구,34407,대전광역시 대덕구 계족산로81번길 92 302호 (송촌동),127.4374822,36.3665431
명인한의원,한의원,대전중구,34885,"대전광역시 중구 태평로 71 402호 (태평동, 삼부프라자)",127.3935356,36.3234125
명제한의원,한의원,대전서구,35250,대전광역시 서구 둔산로 206 2층 (둔산동),127.3967712,36.3510871
명한의원,한의원,대전서구,35240,대전광역시 서구 둔산로 129 3층 (둔산동),127.3882963,36.351577
명화당한의원,한의원,대전서구,35260,대전광역시 서구 문예로 15 2층 (탄방동),127.3898494,36.3480655
모아동동한의원,한의원,대전서구,35350,대전광역시 서구 동서대로 696 203호 (도안동),127.3401983,36.3318235
몸사랑마음사랑한의원,한의원,대전중구,34906,대전광역시 중구 계백로 1669 (오류동),127.4051835,36.3206821
몸사랑마음사랑한의원,한의원,대전유성구,34154,대전광역시 유성구 수통골로 5 2층 (계산동),127.4145531,36.32198757
몸신한의원,한의원,대전서구,35214,대전광역시 서구 청사서로 44 3층 (월평동),127.3769065,36.3617558
묵림한의원,한의원,대전동구,34526,대전광역시 동구 용운로 117 (용운동),127.4554275,36.3281379
문병우한의원,한의원,대전대덕구,34417,대전광역시 대덕구 비래동로 33 (비래동),127.4505345,36.3569943
문지한의원,한의원,대전유성구,34050,대전광역시 유성구 문지로 291 효성프라자 3층 303호 (문지동),127.4066796,36.3927856
문창한의원,한의원,대전중구,35029,대전광역시 중구 대전천서로 281 1층 (문창동),127.4384324,36.3158886
문화한의원,한의원,대전대덕구,34435,대전광역시 대덕구 한남로 123 (오정동),127.4164366,36.3483964
미래한의원,한의원,대전서구,35277,대전광역시 서구 신갈마로 156-8 1층 미래한의원 (갈마동),127.3689159,36.3473554
미소로한의원,한의원,대전서구,35240,대전광역시 서구 둔산중로 54 센티온빌딩 204~208호 (둔산동),127.3870894,36.3515887
미소몸한의원,한의원,대전동구,34695,"대전광역시 동구 은어송로 62 3층 (가오동, 지오빌딩)",127.4563813,36.3063591
미소한의원,한의원,대전중구,34910,대전광역시 중구 계백로 1683 (오류동),127.4065144,36.3209859
미올한의원,한의원,대전서구,35230,대전광역시 서구 둔산로 26 소레드빌딩 3층 (둔산동),127.3766989,36.3517705
민들레의료복지사회적협동조합민들레한의원,한의원,대전대덕구,34383,대전광역시 대덕구 계족로663번길 26 2층 (법동),127.4275055,36.3707322
민제한의원,한의원,대전중구,34954,대전광역시 중구 보문로 167 1층 (대사동),127.42548,36.3178554
바르다한의원,한의원,대전서구,35368,"대전광역시 서구 계백로 1135 302, 303, 304호 (가수원동)",127.3495016,36.3047704
바른뜸한의원,한의원,대전서구,35334,대전광역시 서구 도솔로 82 1층 (도마동),127.3736308,36.3178007
바른몸한의원,한의원,대전서구,35286,대전광역시 서구 동서대로997번길 3 1층 (내동),127.373229,36.333519
바른한의원,한의원,대전유성구,34086,대전광역시 유성구 은구비남로33번길 61 2층 (지족동),127.3191307,36.3751035
바른한의원,한의원,대전대덕구,34417,대전광역시 대덕구 비래동로7번길 1 2층 (비래동),127.4492455,36.354682
박기섭한의원,한의원,대전서구,35209,대전광역시 서구 한밭대로 809 (둔산동),127.3888813,36.358262
박상용한의원,한의원,대전유성구,34086,"대전광역시 유성구 은구비남로33번길 5 2층201호 (지족동, 경남아너스빌2)",127.3191382,36.3725342
박성일한의원,한의원,대전서구,35263,"대전광역시 서구 문정로 76 4,5,6(일부)층 (탄방동, 유일빌딩)",127.3877108,36.3464253
박세광한의원,한의원,대전중구,34964,대전광역시 중구 문화로 277 (대사동),127.4150439,36.318121
발머스한의원,한의원,대전서구,35230,대전광역시 서구 대덕대로 199 8층 (둔산동),127.3777972,36.3510361
밝은침한의원,한의원,대전중구,34920,"대전광역시 중구 대종로 465-1 지하1층,1층,2층 (대흥동)",127.4270747,36.3261203
백두한의원,한의원,대전유성구,34209,대전광역시 유성구 학하남로 9 2층 (계산동),127.3033854,36.3419188
백성욱한의원,한의원,대전서구,35233,대전광역시 서구 대덕대로 246 2층 (둔산동),127.3799769,36.35474
백세한의원,한의원,대전서구,35241,"대전광역시 서구 둔산로 144 3층 (둔산동, 남원빌딩)",127.3898609,36.3509916
백세한의원,한의원,대전중구,35014,대전광역시 중구 당디로6번길 70 (문화동),127.398079,36.3071103
백승학한의원,한의원,대전중구,34814,"대전광역시 중구 목중로26번길 34 2층, 4층 (중촌동)",127.4125405,36.3370214
백일한의원,한의원,대전동구,34535,대전광역시 동구 우암로 329 (가양동),127.4508857,36.3485611
백자목한의원,한의원,대전서구,35338,대전광역시 서구 배재로 86 2층 (도마동),127.3714735,36.3162246
백제한의원,한의원,대전중구,35055,대전광역시 중구 보문산로 56 (산성동),127.3866871,36.3044912
버드내한의원,한의원,대전중구,34891,대전광역시 중구 태평로 10 2층 (유천동),127.3919914,36.3178419
베데스타한의원,한의원,대전동구,34627,대전광역시 동구 중앙로203번길 27 (중동),127.4308386,36.3319316
벼리한의원,한의원,대전서구,35264,대전광역시 서구 계룡로 613 2층 (탄방동),127.3911617,36.3403696
변일한의원,한의원,대전유성구,34070,대전광역시 유성구 지족북로 68 3층 (지족동),127.3064594,36.389258
변한의원,한의원,대전동구,34553,대전광역시 동구 계족로 423 (홍도동),127.4318645,36.3494807
보강한의원,한의원,대전동구,34558,대전광역시 동구 동산초교로22번길 12 2층 (홍도동),127.4276827,36.3465356
보강한의원,한의원,대전중구,35061,대전광역시 중구 대종로 213 3층 (석교동),127.4434611,36.3085682
보람한의원,한의원,대전대덕구,34384,대전광역시 대덕구 중리북로 4 2층 (법동),126.9116952,36.28044414
보리한의원,한의원,대전중구,34812,대전광역시 중구 목중로 50 (중촌동),127.4096161,36.3378398
보림한의원,한의원,대전서구,35261,"대전광역시 서구 문정로 28 2층 (탄방동, 청송빌딩)",127.382713,36.3462297
보명당한의원,한의원,대전중구,34887,대전광역시 중구 계백로1565번길 68 2층 (유천동),127.3931492,36.3205892
보문한의원,한의원,대전중구,34937,대전광역시 중구 보문로162번길 7 (대사동),127.4261977,36.3178817
보성한의원,한의원,대전중구,34899,대전광역시 중구 계백로 1619 302호 (유천동),127.3997468,36.319306
보원국한의원,한의원,대전서구,35372,대전광역시 서구 관저중로95번길 105 (관저동),127.3344054,36.300801
보인당삼대한의원,한의원,대전동구,34634,대전광역시 동구 충무로 190 (인동),127.4370753,36.3212362
보창한의원,한의원,대전중구,34989,대전광역시 중구 보문산로 45 2층 (산성동),127.3855065,36.3048077
본초당한의원,한의원,대전서구,35301,대전광역시 서구 도산로 353 1층 (용문동),127.3906971,36.336579
봄꽃한의원,한의원,대전유성구,34019,대전광역시 유성구 테크노4로 141 4층 (관평동),127.3878069,36.4222622
봉추한의원,한의원,대전대덕구,34398,대전광역시 대덕구 동춘당로 178 (법동),127.4309506,36.3691448
부강한의원,한의원,대전대덕구,34346,대전광역시 대덕구 신탄진로232번길 11 (와동),127.4234668,36.4012362
부부제세한의원,한의원,대전서구,35229,대전광역시 서구 둔산북로 36 2층 (둔산동),127.3783636,36.3554541
부사한의원,한의원,대전중구,35023,대전광역시 중구 보문로 64 (부사동),127.4340219,36.3134213
북경한의원,한의원,대전중구,34881,대전광역시 중구 태평로 110 (태평동),127.3953429,36.3263618
비래유한의원,한의원,대전대덕구,34418,대전광역시 대덕구 비래동로 24 (비래동),127.4504505,36.3560756
비알한의원,한의원,대전서구,35220,대전광역시 서구 청사로 130 청사로프라자 5층 (월평동),127.3784112,36.3595692
사상참경희한의원,한의원,대전유성구,34190,대전광역시 유성구 도안대로 512-16 (봉명동),127.3410823,36.3456653
산내들한의원,한의원,대전동구,34703,대전광역시 동구 곤룡로 6 (낭월동),127.4685912,36.279902
산돌한의원,한의원,대전동구,34675,"대전광역시 동구 옥천로 177 4,5,6층 (판암동)",127.4597408,36.3176137
삼부한의원,한의원,대전서구,35387,대전광역시 서구 벌곡로 1379 2층 (가수원동),127.3533727,36.3042372
삼성한의원,한의원,대전중구,34908,대전광역시 중구 계룡로 856 3층 (오류동),127.4095025,36.3245313
삼한의원,한의원,대전서구,35264,"대전광역시 서구 계룡로629번길 5 3,4층 (탄방동)",127.3922595,36.3394556
상림한의원,한의원,대전대덕구,34372,대전광역시 대덕구 대화로 35 (대화동),127.4157221,36.3675531
상생한의원,한의원,대전중구,34945,"대전광역시 중구 계룡로 923 209호 (문화동, 하우스토리1차)",127.4154979,36.3205723
상신한의원,한의원,대전서구,35263,"대전광역시 서구 문정로 96 303호 (탄방동, 타워렉스)",127.3898963,36.3464618
새로고침한의원,한의원,대전서구,35370,대전광역시 서구 관저로 31 엠디메디컬센터 4층 (관저동),,
새미래한의원,한의원,대전유성구,34073,"대전광역시 유성구 지족동로 152 302호 (지족동, 코오롱타워1)",127.3087746,36.3874466
새생명한의원,한의원,대전동구,34526,대전광역시 동구 계족로140번길 183 3층 (용운동),127.4545553,36.3284926
샘물한의원,한의원,대전서구,35368,"대전광역시 서구 도안동로 3 405호 (가수원동, 리더스프라자A동)",127.3526723,36.3055523
생기담은한의원,한의원,대전유성구,34068,"대전광역시 유성구 반석로 19 3층 (반석동, 반석프라자 )",127.3124691,36.3913655
생기한의원,한의원,대전서구,35230,"대전광역시 서구 대덕대로 203 5층 (둔산동, 미래빌딩)",127.3779281,36.3512445
생명한의원,한의원,대전유성구,34063,대전광역시 유성구 외삼로 42 1층 (외삼동),127.3637576,36.3558319
생생한의원,한의원,대전중구,35079,대전광역시 중구 보문산로 44 3층 (산성동),127.3869615,36.3060897
서광한의원,한의원,대전유성구,34052,대전광역시 유성구 유성대로 1730-1 (전민동),127.4015334,36.3994012
서림한의원,한의원,대전유성구,34052,대전광역시 유성구 엑스포로 471-1 1층 (전민동),127.4045919,36.3985036
서영준한의원,한의원,대전서구,35256,대전광역시 서구 문정로 106-1 (탄방동),,
서울부부한의원,한의원,대전동구,34590,대전광역시 동구 계족로368번길 22 (성남동),127.4348827,36.3446819
서울한의원,한의원,대전동구,34627,대전광역시 동구 태전로 6 (중동),127.4311527,36.3312972
석봉한의원,한의원,대전대덕구,34318,대전광역시 대덕구 석봉로37번길 62 1층 (석봉동),127.4263612,36.4502249
선사우리한의원,한의원,대전서구,35214,대전광역시 서구 청사로 121 6층 601호 (월평동),127.3772719,36.3600497
섬김한의원,한의원,대전동구,34591,대전광역시 동구 계족로 335 3층 (성남동),127.4348432,36.341953
성도한의원,한의원,대전중구,34812,대전광역시 중구 목중로26번길 35 2층 (중촌동),127.4125293,36.33733
성복한의원,한의원,대전서구,35346,"대전광역시 서구 배재로 155-7 2층 (도마동, 경남아파트상가)",127.3689677,36.3220967
성심한의원,한의원,대전서구,35215,"대전광역시 서구 청사서로 41 208호 (월평동, 백합아파트상가)",127.3755844,36.3614184
성인한의원,한의원,대전대덕구,34384,대전광역시 대덕구 계족로 629 (법동),127.4294955,36.367589
성제한의원,한의원,대전서구,35333,대전광역시 서구 도산로 131 (도마동),127.3774931,36.3200907
성좌한의원,한의원,대전서구,35387,대전광역시 서구 벌곡로1379번길 20 2층 (가수원동),127.352443,36.3041839
성호진한의원,한의원,대전서구,35353,대전광역시 서구 도안중로 308 4층 (도안동),127.350936,36.3126843
소나무한의원,한의원,대전대덕구,34318,대전광역시 대덕구 대덕대로 1606 2층 (석봉동),127.4263519,36.4504073
소리청만수한의원,한의원,대전서구,35241,대전광역시 서구 둔산중로 38 둔산메트로존 605호 (둔산동),127.3872546,36.3499147
소생한의원,한의원,대전중구,34909,대전광역시 중구 계룡로 880 (오류동),127.4114392,36.3229704
송강수한의원,한의원,대전유성구,34011,"대전광역시 유성구 구즉로 25 2층 208호 (송강동, 송강그린아파트)",127.3825528,36.4318573
송강한의원,한의원,대전유성구,34009,대전광역시 유성구 구즉로 74-12 지상1층 (송강동),127.3865311,36.4347849
송산한의원,한의원,대전유성구,34179,"대전광역시 유성구 도안대로 591 2층 206,207,208호 (봉명동)",127.340759,36.3531046
수경한의원,한의원,대전유성구,34117,대전광역시 유성구 신성남로 49 (신성동),127.3502068,36.3866714
수민한의원,한의원,대전대덕구,34300,대전광역시 대덕구 대덕대로1447번길 40 (목상동),127.4152052,36.451844
수민한의원,한의원,대전서구,35241,대전광역시 서구 문예로 39 3층 (둔산동),127.3898419,36.3502598
수복한의원,한의원,대전서구,35282,대전광역시 서구 신갈마로 95 311호 (갈마동),127.3668803,36.3433155
수부한의원,한의원,대전유성구,34168,대전광역시 유성구 대학로 11 2층 (봉명동),127.3414582,36.3549254
수열한의원,한의원,대전서구,35400,대전광역시 서구 계백로 1402 3층 (도마동),127.3775287,36.3117245
순천향한의원,한의원,대전대덕구,34306,대전광역시 대덕구 대덕대로1627번길 3 1층 (신탄진동),127.428234,36.4511387
순풍한의원,한의원,대전중구,34815,대전광역시 중구 동서대로 1399-2 1층 (목동),127.4120412,36.3337872
숭인한의원,한의원,대전유성구,34019,대전광역시 유성구 테크노4로 137 (관평동),127.3879665,36.4225638
시민한의원,한의원,대전중구,35020,대전광역시 중구 보문산로 321-26 (문화동),127.4117821,36.3121468
시온한의원,한의원,대전동구,34527,대전광역시 동구 동서대로1754번길 82 (가양동),127.4470985,36.3507499
신동아한의원,한의원,대전동구,34512,대전광역시 동구 충정로139번길 24 (자양동),127.4495875,36.3416358
신동한의원,한의원,대전대덕구,34323,대전광역시 대덕구 대덕대로1470번길 36 (목상동),127.4123092,36.4474043
신탄진금강한의원,한의원,대전대덕구,34318,대전광역시 대덕구 대덕대로 1596 (석봉동),127.4250688,36.4502196
신탄진우리한의원,한의원,대전대덕구,34311,대전광역시 대덕구 신탄진로 808 (신탄진동),127.4294644,36.4495906
신통방통한의원,한의원,대전대덕구,34311,대전광역시 대덕구 신탄진로 819 2층 (신탄진동),127.4286503,36.4505634
신통한의원,한의원,대전유성구,34086,대전광역시 유성구 은구비로 36 (지족동),127.3189963,36.3756029
신통한의원,한의원,대전동구,34630,대전광역시 동구 대전로 771 (원동),127.433797,36.3284833
십장생한의원,한의원,대전대덕구,34333,대전광역시 대덕구 덕암로 199 (덕암동),127.423027,36.4383693
아름다운한의원,한의원,대전유성구,34086,대전광역시 유성구 노은로 178 301호 (지족동),127.3185334,36.3756719
아리랑한의원,한의원,대전동구,34695,"대전광역시 동구 은어송로 60 201호 (가오동, 지티엠빌딩)",127.4561453,36.3061878
아이누리한의원,한의원,대전서구,35229,대전광역시 서구 대덕대로 243 (둔산동),127.3789197,36.3546272
아이쿱대전한의원,한의원,대전서구,35260,대전광역시 서구 문예로 7 COOP생협한밭센터 (탄방동),,
아하한의원,한의원,대전서구,35240,대전광역시 서구 둔산로137번길 13 3층 (둔산동),127.3890193,36.3519442
안아픈한의원,한의원,대전서구,35404,대전광역시 서구 복수중로34번길 3 2층 (복수동),127.3754599,36.3075163
안태규한의원,한의원,대전동구,34658,대전광역시 동구 계족로 162 (대동),127.4439322,36.3283634
약선당한의원,한의원,대전중구,34897,대전광역시 중구 평촌로 84 (유천동),127.3966429,36.3218901
약손한의원,한의원,대전동구,34625,대전광역시 동구 대전로 835 (정동),127.4311244,36.3339259
약촌한의원,한의원,대전중구,35076,대전광역시 중구 대종로 55 2층 (옥계동),127.454841,36.2981494
양지한의원,한의원,대전서구,35230,대전광역시 서구 둔산로 18 3층 (둔산동),127.3756868,36.351878
양지한의원,한의원,대전유성구,34019,대전광역시 유성구 테크노4로 127 대덕테크노밸리우체국 2층 (관평동),127.3885704,36.4234375
어진한의원,한의원,대전유성구,34190,대전광역시 유성구 도안대로 512-11 4층 (봉명동),127.3408817,36.3459993
엄마손한의원,한의원,대전유성구,34048,"대전광역시 유성구 엑스포로 501 (전민동, 청구나래@상가 203호)",127.4039753,36.4020252
에이스한의원,한의원,대전서구,35264,"대전광역시 서구 계룡로 639 4층 (탄방동, 에이스침대 대전사옥)",127.3934836,36.3388024
엠디한의원,한의원,대전서구,35262,대전광역시 서구 문정로 64 4층 (탄방동),127.3863876,36.34643895
여송한의원,한의원,대전유성구,34086,대전광역시 유성구 은구비남로33번길 32 3층 (지족동),,
연당한의원,한의원,대전중구,34907,대전광역시 중구 계룡로 852 (오류동),127.4073512,36.324253
연세한의원,한의원,대전서구,35230,대전광역시 서구 둔산로 30 (둔산동),127.3771795,36.3515839
영보당한의원,한의원,대전유성구,34138,대전광역시 유성구 농대로 11 (궁동),127.3531068,36.3615118
영생한의원,한의원,대전중구,34881,대전광역시 중구 동서대로 1227-10 (태평동),127.395846,36.3265218
예당한의원,한의원,대전유성구,34071,대전광역시 유성구 지족로 367 (지족동),127.3170761,36.386894
예목한의원,한의원,대전유성구,34121,대전광역시 유성구 대덕대로 586 (도룡동),127.3789362,36.3852035
예스침한의원,한의원,대전동구,34534,대전광역시 동구 우암로 283 (가양동),127.4471569,36.3463005
예스한의원,한의원,대전서구,35221,"대전광역시 서구 한밭대로570번길 8 2,3층 (월평동)",127.3618247,36.3579736
오대가한의원,한의원,대전중구,34892,대전광역시 중구 동서대로 1220 2층 (태평동),127.395526,36.3256162
오복한의원,한의원,대전서구,35200,"대전광역시 서구 만년남로 9 303,305호 (만년동, 만년코아)",127.3763908,36.3660788
오케이한의원,한의원,대전서구,35383,대전광역시 서구 관저동로 43-1 1층 101호 (관저동),127.3403648,36.2959376
오편한 한의원,한의원,대전서구,35260,대전광역시 서구 둔산남로 94 로고스빌딩 3층 3호 (탄방동),,
오한수한의원,한의원,대전유성구,34007,대전광역시 유성구 봉산로 30 1층 (봉산동),127.3868404,36.4362127
온누리한의원,한의원,대전동구,34629,대전광역시 동구 대전로 772 (원동),127.4346047,36.3286824
온천한의원,한의원,대전유성구,34178,대전광역시 유성구 계룡로 62 1층 (봉명동),127.3377166,36.3547016
올리브한의원,한의원,대전서구,35262,대전광역시 서구 문정로 66 2층 (탄방동),127.3865852,36.3464713
올바른한의원,한의원,대전유성구,34127,대전광역시 유성구 죽동로297번길 12 3층 (죽동),127.3379976,36.3693703
옹달샘한의원,한의원,대전유성구,34121,"대전광역시 유성구 대덕대로 594 1동 303호 (도룡동, 타워코리아나 주상복합)",,
왕생당한의원,한의원,대전서구,35301,대전광역시 서구 괴정로 141-2 (용문동),127.3879122,36.3359709
용한의원,한의원,대전서구,35314,대전광역시 서구 갈마로 274 2층 (내동),127.3832336,36.3320603
용한의원,한의원,대전유성구,34127,대전광역시 유성구 죽동로297번길 76 5층 1호 (죽동),127.3384435,36.3700982
용화일침한의원,한의원,대전서구,35255,대전광역시 서구 문정로 134 4층 (탄방동),127.3942421,36.3464746
우남한의원,한의원,대전대덕구,34406,대전광역시 대덕구 동춘당로 179 (법동),127.4316129,36.3673979
우노한의원,한의원,대전서구,35294,대전광역시 서구 갈마로 259 2층 (괴정동),127.382825,36.3334465
우리경희한의원,한의원,대전유성구,34074,대전광역시 유성구 지족로148번길 27 2층 (지족동),127.3039412,36.3779888
우리동네한의원,한의원,대전유성구,34074,대전광역시 유성구 지족로148번길 39-29 백억프라자 103-106호 (지족동),,
우리한의원,한의원,대전서구,35426,대전광역시 서구 벌곡로 649 2층 (흑석동),127.3405153,36.2546865
우림한의원,한의원,대전서구,35332,대전광역시 서구 도마2길 13 1층 (도마동),127.3804708,36.3144276
우보한의원,한의원,대전서구,35230,대전광역시 서구 대덕대로 195 7층 (둔산동),127.3776117,36.3507339
웅진한의원,한의원,대전동구,34662,대전광역시 동구 용운로 166 (용운동),127.4607599,36.3277413
원광한의원,한의원,대전중구,34892,"대전광역시 중구 동서대로 1218 303호 (태평동, 태평크리닉)",127.3705371,36.3240892
원정한의원,한의원,대전동구,34663,대전광역시 동구 동부로73번길 14 (용운동),127.4606657,36.3229266
원한의원,한의원,대전동구,34529,대전광역시 동구 우암로 397 (가양동),127.4541305,36.3542472
위강한의원,한의원,대전서구,35241,대전광역시 서구 문예로 43 4층 (둔산동),127.3898329,36.3505931
위담한의원,한의원,대전유성구,34177,대전광역시 유성구 유성대로694번길 79 (봉명동),127.3358744,36.3543508
위풍당당한의원,한의원,대전중구,35002,대전광역시 중구 천근로 35 (문화동),127.403933,36.3095496
유동열여성어린이한의원,한의원,대전유성구,34189,대전광역시 유성구 계룡로 150 승호빌딩동 304호 (봉명동),127.3469003,36.35179
